query	target	pident	alnlen	evalue	bits	taxid	species	desc	genus
078_038_456	A0A174UPB3	44.6	65	5.088e-08	59	418240	Blautia wexlerae	tr|A0A174UPB3|A0A174UPB3_9FIRM Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Blautia wexlerae OX=418240 GN=ERS852523_04452 PE=4 SV=1	Blautia
078_038_456	A0A1Y4QCN0	46.1	65	6.995e-08	59	1965566	Erysipelatoclostridium sp. An15	tr|A0A1Y4QCN0|A0A1Y4QCN0_9FIRM Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Erysipelatoclostridium sp. An15 OX=1965566 GN=B5E92_14075 PE=4 SV=1	Erysipelatoclostridium
078_038_456	A0A6N3GEW4	46.1	65	6.995e-08	59	33038	Mediterraneibacter gnavus	tr|A0A6N3GEW4|A0A6N3GEW4_MEDGN Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Mediterraneibacter gnavus OX=33038 GN=RGLFYP36_02317 PE=4 SV=1	Mediterraneibacter
078_038_456	A0A3E3DYC3	46.1	65	6.995e-08	59	214853	Anaerofustis stercorihominis	tr|A0A3E3DYC3|A0A3E3DYC3_9FIRM Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Anaerofustis stercorihominis OX=214853 GN=DW687_05840 PE=4 SV=1	Anaerofustis
078_038_456	A0A1Y4R6D2	46.1	65	6.995e-08	59	1965564	Massilimicrobiota sp. An142	tr|A0A1Y4R6D2|A0A1Y4R6D2_9FIRM Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Massilimicrobiota sp. An142 OX=1965564 GN=B5E87_07655 PE=4 SV=1	Massilimicrobiota
078_038_456	A0A1E3UAV9	46.1	65	6.995e-08	59	1432052	Eisenbergiella tayi	tr|A0A1E3UAV9|A0A1E3UAV9_9FIRM Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Eisenbergiella tayi OX=1432052 GN=BEI59_25660 PE=4 SV=1	Eisenbergiella
078_038_456	A0A143XFF7	46.1	65	6.995e-08	59	1780380	Eubacteriaceae bacterium CHKCI004	tr|A0A143XFF7|A0A143XFF7_9FIRM Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Eubacteriaceae bacterium CHKCI004 OX=1780380 GN=BN3660_00344 PE=4 SV=1	Eubacteriaceae
078_038_456	D4JDD8	46.1	65	6.995e-08	59	717960	Faecalitalea cylindroides T2-87	tr|D4JDD8|D4JDD8_9FIRM Uncharacterized protein OS=Faecalitalea cylindroides T2-87 OX=717960 GN=EC1_05750 PE=4 SV=1	Faecalitalea
078_038_456	A0AA86JCD9	46.1	65	1.323e-07	58	137838	Clostridium neonatale	tr|A0AA86JCD9|A0AA86JCD9_9CLOT Spo0A_C domain-containing protein OS=Clostridium neonatale OX=137838 GN=CNEO2_1200007 PE=4 SV=1	Clostridium
078_038_456	A0A1M5U2E3	50.8	57	2.501e-07	57	1121306	Clostridium collagenovorans DSM 3089	tr|A0A1M5U2E3|A0A1M5U2E3_9CLOT Uncharacterized protein OS=Clostridium collagenovorans DSM 3089 OX=1121306 GN=SAMN02745196_00817 PE=4 SV=1	Clostridium
078_038_456	W0XAC7	61.7	47	4.729e-07	56	1496	Clostridioides difficile	tr|W0XAC7|W0XAC7_CLODI Uncharacterized protein OS=Clostridioides difficile OX=1496 PE=4 SV=1	Clostridioides
078_038_456	A0A0K2Y2N4	44.6	65	6.504e-07	56	1502	Clostridium perfringens	tr|A0A0K2Y2N4|A0A0K2Y2N4_CLOPF Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Clostridium perfringens OX=1502 PE=4 SV=1	Clostridium
078_038_456	R9MN28	43.9	66	1.23e-06	55	1235799	Lachnospiraceae bacterium MD308	tr|R9MN28|R9MN28_9FIRM Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Lachnospiraceae bacterium MD308 OX=1235799 GN=C818_00218 PE=4 SV=1	Lachnospiraceae
078_038_456	A0A1V0QEL6	40.0	65	4.4e-06	53	1834207	Erysipelotrichaceae bacterium I46	tr|A0A1V0QEL6|A0A1V0QEL6_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium I46 OX=1834207 GN=A4V01_22015 PE=4 SV=1	Erysipelotrichaceae
078_038_456	A0A4R3YFP4	38.5	70	8.324e-06	53	1796628	Longibaculum muris	tr|A0A4R3YFP4|A0A4R3YFP4_9FIRM Sporulation initiation factor Spo0A-like protein OS=Longibaculum muris OX=1796628 GN=EDD60_13215 PE=4 SV=1	Longibaculum
078_038_456	A0A9D1WXV6	43.0	65	1.575e-05	52	2838463	Candidatus Anaerostipes excrementavium	tr|A0A9D1WXV6|A0A9D1WXV6_9FIRM Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Candidatus Anaerostipes excrementavium OX=2838463 GN=H9735_11965 PE=4 SV=1	Candidatus
078_038_456	A0A143WZ61	48.9	49	4.099e-05	51	1780379	Clostridiales bacterium CHKCI006	tr|A0A143WZ61|A0A143WZ61_9FIRM Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Clostridiales bacterium CHKCI006 OX=1780379 GN=BN3662_01175 PE=4 SV=1	Clostridiales
078_038_456	F7KWF9	43.1	58	3.93e-13	74	658085	Lachnospiraceae bacterium 5_1_57FAA	tr|F7KWF9|F7KWF9_9FIRM Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Lachnospiraceae bacterium 5_1_57FAA OX=658085 GN=HMPREF0993_03301 PE=4 SV=1	Lachnospiraceae
078_038_456	A0A1Y4M044	45.0	51	5.903e-10	64	39483	Faecalitalea cylindroides	tr|A0A1Y4M044|A0A1Y4M044_9FIRM Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Faecalitalea cylindroides OX=39483 GN=B5F14_04065 PE=4 SV=1	Faecalitalea
078_038_456	A0A1Y4MTE0	45.0	51	5.903e-10	64	1965571	Erysipelatoclostridium sp. An173	tr|A0A1Y4MTE0|A0A1Y4MTE0_9FIRM Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Erysipelatoclostridium sp. An173 OX=1965571 GN=B5F09_13415 PE=4 SV=1	Erysipelatoclostridium
078_038_456	A0AAX3GWI3	48.0	50	8.115e-10	64	1496	Clostridioides difficile	tr|A0AAX3GWI3|A0AAX3GWI3_CLODI Uncharacterized protein OS=Clostridioides difficile OX=1496 GN=SAMEA1710456_00458 PE=4 SV=1	Clostridioides
078_038_456	D5Q5N2	48.0	50	8.115e-10	64	525259	Clostridioides difficile NAP08	tr|D5Q5N2|D5Q5N2_CLODI Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Clostridioides difficile NAP08 OX=525259 GN=HMPREF0220_2214 PE=4 SV=1	Clostridioides
078_038_456	A0A174PL66	47.5	61	1.819e-07	57	169435	Anaerotruncus colihominis	tr|A0A174PL66|A0A174PL66_9FIRM Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Anaerotruncus colihominis OX=169435 GN=ERS852551_01333 PE=4 SV=1	Anaerotruncus
078_038_456	A0A354I5S9	45.9	61	3.439e-07	57	1898203	Lachnospiraceae bacterium	tr|A0A354I5S9|A0A354I5S9_9FIRM Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Lachnospiraceae bacterium OX=1898203 GN=DDY31_06600 PE=4 SV=1	Lachnospiraceae
078_038_456	A0A7X7MZL5	35.3	65	7.756e-05	50	2044939	Clostridia bacterium	tr|A0A7X7MZL5|A0A7X7MZL5_UNCCL Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Clostridia bacterium OX=2044939 GN=GX567_15780 PE=4 SV=1	Clostridia
078_038_456	D9R2T2	49.1	57	0.0002019	49	610130	[Clostridium] saccharolyticum WM1	tr|D9R2T2|D9R2T2_LACSW Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Lacrimispora saccharolytica (strain ATCC 35040 / DSM 2544 / NRCC 2533 / WM1) OX=610130 GN=Closa_0282 PE=4 SV=1	[Clostridium]
078_038_456	A0A9D9PQW2	40.3	57	0.0007235	47	41978	Ruminococcus sp.	tr|A0A9D9PQW2|A0A9D9PQW2_9FIRM Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Ruminococcus sp. OX=41978 GN=IK999_10775 PE=4 SV=1	Ruminococcus
078_038_456	A0A374EH99	42.8	56	0.0009954	47	2293202	Ruminococcus sp. AM31-15AC	tr|A0A374EH99|A0A374EH99_9FIRM Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Ruminococcus sp. AM31-15AC OX=2293202 GN=DW793_09680 PE=4 SV=1	Ruminococcus
078_038_456	A0A374BKD7	42.8	56	0.0009954	47	2293216	Ruminococcus sp. AM43-6	tr|A0A374BKD7|A0A374BKD7_9FIRM Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Ruminococcus sp. AM43-6 OX=2293216 GN=DW938_12045 PE=4 SV=1	Ruminococcus
078_038_456	A0A974BMY4	42.6	61	2.691e-08	60	1123245	Sedimentibacter hydroxybenzoicus DSM 7310	tr|A0A974BMY4|A0A974BMY4_SEDHY Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Sedimentibacter hydroxybenzoicus DSM 7310 OX=1123245 GN=HZF24_17400 PE=4 SV=1	Sedimentibacter
078_038_456	A0A315ZYT5	39.3	61	1.323e-07	58	39482	Faecalicatena contorta	tr|A0A315ZYT5|A0A315ZYT5_9FIRM Sporulation initiation factor Spo0A C terminal OS=Faecalicatena contorta OX=39482 GN=SAMN05216529_103132 PE=4 SV=1	Faecalicatena
078_038_456	A0A4Y7RAA5	40.9	61	2.501e-07	57	78350	Pelotomaculum schinkii	tr|A0A4Y7RAA5|A0A4Y7RAA5_9FIRM Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Pelotomaculum schinkii OX=78350 GN=Psch_02644 PE=4 SV=1	Pelotomaculum
078_038_456	A0A644UFT9	40.9	61	8.944e-07	55	1076179	bioreactor metagenome	tr|A0A644UFT9|A0A644UFT9_9ZZZZ Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=bioreactor metagenome OX=1076179 GN=SDC9_23708 PE=4 SV=1	bioreactor
078_038_456	G9XMT5	40.9	61	8.944e-07	55	537010	Desulfitobacterium hafniense DP7	tr|G9XMT5|G9XMT5_DESHA Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Desulfitobacterium hafniense DP7 OX=537010 GN=HMPREF0322_02273 PE=4 SV=1	Desulfitobacterium
078_038_456	A0A098B202	40.9	61	8.944e-07	55	49338	Desulfitobacterium hafniense	tr|A0A098B202|A0A098B202_DESHA Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Desulfitobacterium hafniense OX=49338 GN=AT727_08955 PE=4 SV=1	Desulfitobacterium
078_038_456	A5N190	42.6	61	1.23e-06	55	431943	Clostridium kluyveri DSM 555	tr|A5N190|A5N190_CLOK5 Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Clostridium kluyveri (strain ATCC 8527 / DSM 555 / NBRC 12016 / NCIMB 10680 / K1) OX=431943 GN=CKL_2874 PE=4 SV=1	Clostridium
078_038_456	A0A1C5Y0E7	35.0	57	1.692e-06	55	765821	uncultured Blautia sp.	tr|A0A1C5Y0E7|A0A1C5Y0E7_9FIRM Sporulation initiation factor Spo0A C terminal OS=uncultured Blautia sp. OX=765821 GN=SAMEA3545328_02354 PE=4 SV=1	uncultured
078_038_456	A0A850HIG5	35.0	57	1.692e-06	55	2040291	Dorea phocaeensis	tr|A0A850HIG5|A0A850HIG5_9FIRM Sporulation initiation factor Spo0A OS=Dorea phocaeensis OX=2040291 GN=G5A66_04385 PE=4 SV=1	Dorea
078_038_456	C4ZFI8	35.0	57	1.692e-06	55	515619	Agathobacter rectalis ATCC 33656	tr|C4ZFI8|C4ZFI8_AGARV Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835 / VPI 0990) OX=515619 GN=EUBREC_3534 PE=4 SV=1	Agathobacter
078_038_456	V8BWD8	35.0	57	1.692e-06	55	1073376	[Ruminococcus] lactaris CC59_002D	tr|V8BWD8|V8BWD8_9FIRM Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=[Ruminococcus] lactaris CC59_002D OX=1073376 GN=HMPREF1202_02090 PE=4 SV=1	[Ruminococcus]
078_038_456	A0A413QQW7	35.0	57	1.692e-06	55	39491	Agathobacter rectalis	tr|A0A413QQW7|A0A413QQW7_9FIRM Sporulation initiation factor Spo0A OS=Agathobacter rectalis OX=39491 GN=DW948_14615 PE=4 SV=1	Agathobacter
078_038_456	A0A6L8S1E0	35.0	57	1.692e-06	55	88431	Dorea longicatena	tr|A0A6L8S1E0|A0A6L8S1E0_9FIRM Sporulation initiation factor Spo0A OS=Dorea longicatena OX=88431 GN=GT528_06905 PE=4 SV=1	Dorea
078_038_456	A0A562HNK3	37.7	61	2.326e-06	54	884086	Desulfitobacterium sp. LBE	tr|A0A562HNK3|A0A562HNK3_9FIRM Sporulation initiation factor Spo0A-like protein OS=Desulfitobacterium sp. LBE OX=884086 GN=DesLBE_4704 PE=4 SV=1	Desulfitobacterium
078_038_456	A0A923RQY8	32.8	67	2.326e-06	54	2763054	Mediterraneibacter hominis	tr|A0A923RQY8|A0A923RQY8_9FIRM Sporulation initiation factor Spo0A OS=Mediterraneibacter hominis OX=2763054 GN=H8S37_13950 PE=4 SV=1	Mediterraneibacter
078_038_456	A0A844GH40	33.3	57	3.199e-06	54	649762	Blautia luti DSM 14534 = JCM 17040	tr|A0A844GH40|A0A844GH40_9FIRM Sporulation initiation factor Spo0A OS=Blautia luti DSM 14534 = JCM 17040 OX=649762 GN=GKZ57_08920 PE=4 SV=1	Blautia
078_038_456	J0N9L8	40.0	55	4.4e-06	53	1105031	Clostridium sp. MSTE9	tr|J0N9L8|J0N9L8_CLOS9 Sporulation initiation factor Spo0A C-terminal domain protein OS=Clostridium sp. (strain MSTE9) OX=1105031 GN=HMPREF1141_1672 PE=4 SV=1	Clostridium
078_038_456	A0A4Z0Y8R3	37.0	62	6.052e-06	53	642589	Caproiciproducens galactitolivorans	tr|A0A4Z0Y8R3|A0A4Z0Y8R3_9FIRM Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Caproiciproducens galactitolivorans OX=642589 GN=CAGA_21600 PE=4 SV=1	Caproiciproducens
078_038_456	A0A7G5MPS3	32.8	67	6.052e-06	53	33035	Blautia producta	tr|A0A7G5MPS3|A0A7G5MPS3_9FIRM Sporulation initiation factor Spo0A OS=Blautia producta OX=33035 GN=E5259_02835 PE=4 SV=1	Blautia
078_038_456	A0A4Q7PQL4	31.3	67	6.052e-06	53	1796618	Cuneatibacter caecimuris	tr|A0A4Q7PQL4|A0A4Q7PQL4_9FIRM Sporulation initiation factor Spo0A-like protein OS=Cuneatibacter caecimuris OX=1796618 GN=EV209_0942 PE=4 SV=1	Cuneatibacter
078_038_456	A0A1M2Z7R1	35.0	60	8.324e-06	53	1895747	Clostridiales bacterium 43-6	tr|A0A1M2Z7R1|A0A1M2Z7R1_9FIRM Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Clostridiales bacterium 43-6 OX=1895747 GN=BGN88_05250 PE=4 SV=1	Clostridiales
078_038_456	A0AAE3DBR5	33.3	57	8.324e-06	53	2885352	Hominiventricola filiformis	tr|A0AAE3DBR5|A0AAE3DBR5_9FIRM Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Hominiventricola filiformis OX=2885352 GN=LKD36_12085 PE=4 SV=1	Hominiventricola
078_038_456	H5XWR8	37.7	61	8.324e-06	53	768710	Desulfosporosinus youngiae DSM 17734	tr|H5XWR8|H5XWR8_9FIRM Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Desulfosporosinus youngiae DSM 17734 OX=768710 GN=DesyoDRAFT_3725 PE=4 SV=1	Desulfosporosinus
078_038_456	C0ESU7	31.5	57	8.324e-06	53	411469	Anaerobutyricum hallii DSM 3353	tr|C0ESU7|C0ESU7_9FIRM Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Anaerobutyricum hallii DSM 3353 OX=411469 GN=EUBHAL_00470 PE=4 SV=1	Anaerobutyricum
078_038_456	A0A9W6CGR3	33.3	57	1.145e-05	52	2994035	Sellimonas catena	tr|A0A9W6CGR3|A0A9W6CGR3_9FIRM Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Sellimonas catena OX=2994035 GN=Selli2_34370 PE=4 SV=1	Sellimonas
078_038_456	A0A174CHC2	31.5	57	1.575e-05	52	410072	Coprococcus comes	tr|A0A174CHC2|A0A174CHC2_9FIRM Sporulation initiation factor Spo0A OS=Coprococcus comes OX=410072 GN=DWW65_07335 PE=4 SV=1	Coprococcus
078_038_456	A0AAP7DWG7	31.5	57	1.575e-05	52	88431	Dorea longicatena	tr|A0AAP7DWG7|A0AAP7DWG7_9FIRM Sporulation initiation factor Spo0A OS=Dorea longicatena OX=88431 GN=G4332_01880 PE=4 SV=1	Dorea
078_038_456	A0A1C6KLE2	31.5	57	1.575e-05	52	165185	uncultured Eubacterium sp.	tr|A0A1C6KLE2|A0A1C6KLE2_9FIRM Sporulation initiation factor Spo0A C terminal OS=uncultured Eubacterium sp. OX=165185 GN=SAMEA3545368_02399 PE=4 SV=1	uncultured
078_038_456	A0A174BQL2	31.5	57	1.575e-05	52	418240	Blautia wexlerae	tr|A0A174BQL2|A0A174BQL2_9FIRM Sporulation initiation factor Spo0A C terminal OS=Blautia wexlerae OX=418240 GN=ERS852478_01638 PE=4 SV=1	Blautia
078_038_456	A0A173XJ81	31.5	57	1.575e-05	52	40520	Blautia obeum	tr|A0A173XJ81|A0A173XJ81_9FIRM Sporulation initiation factor Spo0A OS=Blautia obeum OX=40520 GN=DXB38_04115 PE=4 SV=1	Blautia
078_038_456	A0A1C6HU16	31.5	57	1.575e-05	52	59620	uncultured Clostridium sp.	tr|A0A1C6HU16|A0A1C6HU16_9CLOT Sporulation initiation factor Spo0A C terminal OS=uncultured Clostridium sp. OX=59620 GN=SAMEA3545383_03135 PE=4 SV=1	uncultured
078_038_456	A0A1C5P966	31.5	57	1.575e-05	52	286138	uncultured Dorea sp.	tr|A0A1C5P966|A0A1C5P966_9FIRM Sporulation initiation factor Spo0A C terminal OS=uncultured Dorea sp. OX=286138 GN=SAMEA3545334_01253 PE=4 SV=1	uncultured
078_038_456	A0A1C5SJ19	31.5	57	1.575e-05	52	765821	uncultured Blautia sp.	tr|A0A1C5SJ19|A0A1C5SJ19_9FIRM Sporulation initiation factor Spo0A C terminal OS=uncultured Blautia sp. OX=765821 GN=SAMEA3545328_01162 PE=4 SV=1	uncultured
078_038_456	A0A8I0AD90	31.5	57	1.575e-05	52	2763030	Blautia segnis	tr|A0A8I0AD90|A0A8I0AD90_9FIRM Sporulation initiation factor Spo0A OS=Blautia segnis OX=2763030 GN=H8S54_05345 PE=4 SV=1	Blautia
078_038_456	A0A3E3DMP7	31.5	57	1.575e-05	52	154046	Hungatella hathewayi	tr|A0A3E3DMP7|A0A3E3DMP7_9FIRM Sporulation initiation factor Spo0A OS=Hungatella hathewayi OX=154046 GN=DWX31_09930 PE=4 SV=1	Hungatella
078_038_456	A0A372UIH4	31.5	57	1.575e-05	52	2302974	Lachnospiraceae bacterium AM25-17	tr|A0A372UIH4|A0A372UIH4_9FIRM Sporulation initiation factor Spo0A OS=Lachnospiraceae bacterium AM25-17 OX=2302974 GN=DW669_04655 PE=4 SV=1	Lachnospiraceae
078_038_456	A0A1C5QRK9	31.5	57	1.575e-05	52	59620	uncultured Clostridium sp.	tr|A0A1C5QRK9|A0A1C5QRK9_9CLOT Sporulation initiation factor Spo0A C terminal OS=uncultured Clostridium sp. OX=59620 GN=SAMEA3545335_00976 PE=4 SV=1	uncultured
078_038_456	A0A174S962	31.5	57	1.575e-05	52	1150298	Fusicatenibacter saccharivorans	tr|A0A174S962|A0A174S962_9FIRM Sporulation initiation factor Spo0A C terminal OS=Fusicatenibacter saccharivorans OX=1150298 GN=ERS852498_03214 PE=4 SV=1	Fusicatenibacter
078_038_456	A0A1C5XZ41	31.5	57	1.575e-05	52	165185	uncultured Eubacterium sp.	tr|A0A1C5XZ41|A0A1C5XZ41_9FIRM Sporulation initiation factor Spo0A C terminal OS=uncultured Eubacterium sp. OX=165185 GN=SAMEA3545338_00822 PE=4 SV=1	uncultured
078_038_456	A0A1C5Z3K5	31.5	57	1.575e-05	52	165186	uncultured Ruminococcus sp.	tr|A0A1C5Z3K5|A0A1C5Z3K5_9FIRM Sporulation initiation factor Spo0A C terminal OS=uncultured Ruminococcus sp. OX=165186 GN=SAMEA2393090_00410 PE=4 SV=1	uncultured
078_038_456	A0A174HUM4	31.5	57	1.575e-05	52	39491	Agathobacter rectalis	tr|A0A174HUM4|A0A174HUM4_9FIRM Sporulation initiation factor Spo0A C terminal OS=Agathobacter rectalis OX=39491 GN=ERS852497_00783 PE=4 SV=1	Agathobacter
078_038_456	A0A1C6GN56	31.5	57	1.575e-05	52	765821	uncultured Blautia sp.	tr|A0A1C6GN56|A0A1C6GN56_9FIRM Sporulation initiation factor Spo0A C terminal OS=uncultured Blautia sp. OX=765821 GN=SAMEA3545380_02198 PE=4 SV=1	uncultured
078_038_456	A0AA91HJX5	31.5	57	1.575e-05	52	2726452	Faecalibacillus sp. H12	tr|A0AA91HJX5|A0AA91HJX5_9FIRM Sporulation initiation factor Spo0A OS=Faecalibacillus sp. H12 OX=2726452 GN=HUU89_04545 PE=4 SV=1	Faecalibacillus
078_038_456	A0A1C5Z184	40.3	62	1.575e-05	52	512314	uncultured Roseburia sp.	tr|A0A1C5Z184|A0A1C5Z184_9FIRM Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=uncultured Roseburia sp. OX=512314 GN=SAMEA3545351_01328 PE=4 SV=1	uncultured
078_038_456	A0A2N5PWR3	32.2	59	1.575e-05	52	33038	Mediterraneibacter gnavus	tr|A0A2N5PWR3|A0A2N5PWR3_MEDGN Sporulation initiation factor Spo0A OS=Mediterraneibacter gnavus OX=33038 GN=CDL20_14000 PE=4 SV=1	Mediterraneibacter
078_038_456	A0A416EM83	33.3	57	2.166e-05	51	2292968	Blautia sp. AF34-10	tr|A0A416EM83|A0A416EM83_9FIRM Sporulation initiation factor Spo0A OS=Blautia sp. AF34-10 OX=2292968 GN=DWZ60_12695 PE=4 SV=1	Blautia
078_038_456	A0A845KUT5	33.3	57	2.166e-05	51	2584637	Dorea sp. BIOML-A1	tr|A0A845KUT5|A0A845KUT5_9FIRM Sporulation initiation factor Spo0A OS=Dorea sp. BIOML-A1 OX=2584637 GN=GT508_02855 PE=4 SV=1	Dorea
078_038_456	A0A1C6JJ65	33.3	57	2.166e-05	51	59620	uncultured Clostridium sp.	tr|A0A1C6JJ65|A0A1C6JJ65_9CLOT Sporulation initiation factor Spo0A C terminal OS=uncultured Clostridium sp. OX=59620 GN=SAMEA3545416_03090 PE=4 SV=1	uncultured
078_038_456	A0A3E4MJ85	33.3	57	2.166e-05	51	39486	Dorea formicigenerans	tr|A0A3E4MJ85|A0A3E4MJ85_9FIRM Sporulation initiation factor Spo0A OS=Dorea formicigenerans OX=39486 GN=DXD10_03550 PE=4 SV=1	Dorea
078_038_456	A0A1C6KX03	33.3	57	2.166e-05	51	765821	uncultured Blautia sp.	tr|A0A1C6KX03|A0A1C6KX03_9FIRM Sporulation initiation factor Spo0A C terminal OS=uncultured Blautia sp. OX=765821 GN=SAMEA3545421_03848 PE=4 SV=1	uncultured
078_038_456	A0A1C6D361	31.5	57	2.98e-05	51	765821	uncultured Blautia sp.	tr|A0A1C6D361|A0A1C6D361_9FIRM Sporulation initiation factor Spo0A C terminal OS=uncultured Blautia sp. OX=765821 GN=SAMEA3545328_03436 PE=4 SV=1	uncultured
078_038_456	A0A943YII7	31.5	57	2.98e-05	51	1955243	Blautia sp.	tr|A0A943YII7|A0A943YII7_9FIRM Sporulation initiation factor Spo0A OS=Blautia sp. OX=1955243 GN=KH280_12995 PE=4 SV=1	Blautia
078_038_456	A0A174DV40	31.5	57	2.98e-05	51	40520	Blautia obeum	tr|A0A174DV40|A0A174DV40_9FIRM Sporulation initiation factor Spo0A C terminal OS=Blautia obeum OX=40520 GN=ERS852395_02593 PE=4 SV=1	Blautia
078_038_456	A0A395YAI0	31.5	57	2.98e-05	51	2292346	Dorea sp. AM58-8	tr|A0A395YAI0|A0A395YAI0_9FIRM Sporulation initiation factor Spo0A OS=Dorea sp. AM58-8 OX=2292346 GN=DXA18_09770 PE=4 SV=1	Dorea
078_038_456	A0A6N2RHR6	31.5	57	2.98e-05	51	105841	Anaerostipes caccae	tr|A0A6N2RHR6|A0A6N2RHR6_9FIRM Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Anaerostipes caccae OX=105841 GN=ACLFYP115_00455 PE=4 SV=1	Anaerostipes
078_038_456	A0A174S583	31.5	57	2.98e-05	51	40520	Blautia obeum	tr|A0A174S583|A0A174S583_9FIRM Sporulation initiation factor Spo0A C terminal OS=Blautia obeum OX=40520 GN=ERS852569_01194 PE=4 SV=1	Blautia
078_038_456	A0A9J6QWN0	31.5	57	2.98e-05	51	2839743	Hominibacterium faecale	tr|A0A9J6QWN0|A0A9J6QWN0_9FIRM Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Hominibacterium faecale OX=2839743 GN=OBO34_16235 PE=4 SV=1	Hominibacterium
078_038_456	A0A9X3HG86	31.5	57	2.98e-05	51	33038	Mediterraneibacter gnavus	tr|A0A9X3HG86|A0A9X3HG86_MEDGN Sporulation initiation factor Spo0A OS=Mediterraneibacter gnavus OX=33038 GN=O8D18_10220 PE=4 SV=1	Mediterraneibacter
078_038_456	A0A1C5R3E4	31.5	57	2.98e-05	51	765821	uncultured Blautia sp.	tr|A0A1C5R3E4|A0A1C5R3E4_9FIRM Sporulation initiation factor Spo0A C terminal OS=uncultured Blautia sp. OX=765821 GN=SAMEA3545244_01842 PE=4 SV=1	uncultured
078_038_456	A0A174CTQ3	31.5	57	2.98e-05	51	39482	Faecalicatena contorta	tr|A0A174CTQ3|A0A174CTQ3_9FIRM Sporulation initiation factor Spo0A C terminal OS=Faecalicatena contorta OX=39482 GN=ERS852491_01456 PE=4 SV=1	Faecalicatena
078_038_456	A0A494ZGQ0	31.5	57	2.98e-05	51	2448031	Ruminococcus sp. B05	tr|A0A494ZGQ0|A0A494ZGQ0_9FIRM Sporulation initiation factor Spo0A OS=Ruminococcus sp. B05 OX=2448031 GN=D8Q48_16610 PE=4 SV=1	Ruminococcus
078_038_456	A0A174TRF0	31.5	57	2.98e-05	51	1150298	Fusicatenibacter saccharivorans	tr|A0A174TRF0|A0A174TRF0_9FIRM Sporulation initiation factor Spo0A C terminal OS=Fusicatenibacter saccharivorans OX=1150298 GN=ERS852498_03596 PE=4 SV=1	Fusicatenibacter
078_038_456	A0A4Q8TC73	31.5	57	2.98e-05	51	2527876	Mediterraneibacter sp. gm002	tr|A0A4Q8TC73|A0A4Q8TC73_9FIRM Sporulation initiation factor Spo0A OS=Mediterraneibacter sp. gm002 OX=2527876 GN=EYA86_16470 PE=4 SV=1	Mediterraneibacter
078_038_456	A0A174NKM5	31.5	57	2.98e-05	51	88431	Dorea longicatena	tr|A0A174NKM5|A0A174NKM5_9FIRM Sporulation initiation factor Spo0A C terminal OS=Dorea longicatena OX=88431 GN=ERS852526_01260 PE=4 SV=1	Dorea
078_038_456	A0A2V2FRL2	35.0	60	2.98e-05	51	2044939	Clostridia bacterium	tr|A0A2V2FRL2|A0A2V2FRL2_UNCCL Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Clostridia bacterium OX=2044939 GN=DBX63_03640 PE=4 SV=1	Clostridia
